GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005515	protein binding	F
UniProtKB	Q8S8E3	PYL6	GO:0005634	nucleus	C
UniProtKB	Q8S8E3	PYL6	GO:0005886	plasma membrane	C
UniProtKB	Q8S8E3	PYL6	GO:0005737	cytoplasm	C
UniProtKB	Q8S8E3	PYL6	GO:0032515	negative regulation of phosphoprotein phosphatase activity	P
UniProtKB	Q8S8E3	PYL6	GO:0032515	negative regulation of phosphoprotein phosphatase activity	P
UniProtKB	Q8S8E3	PYL6	GO:0032515	negative regulation of phosphoprotein phosphatase activity	P
